"ASV","KS_LFC","KS_p","KS_padj","SD_LFC","SD_p","SD_padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","Category"
"ASV_172",-10.881099782724,6.65873892079278e-09,4.87591527425794e-08,1.59139625884458,0.154626988036211,0.355642072483286,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__sporotrichioides","Other"
"ASV_173",11.1912659652297,1.06809802662073e-05,4.94812759271234e-05,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__","s__","Other"
"ASV_174",4.02525213893627,0.000959485731174899,0.00313385987016838,-2.34951492873405,5.47624573228775e-08,9.34494836251683e-07,"k__Fungi","p__Basidiomycota","c__Exobasidiomycetes","o__Entylomatales","f__Entylomataceae","g__Entyloma","s__polysporum","Other"
"ASV_175",-5.27825249139506,0.00777679956612061,0.0200374812957394,-1.00479441440323,0.730513807563632,0.894541213428614,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__","s__","Regular in both"
"ASV_177",0.169408261100765,0.823690854800254,0.8861508248325,-0.860447421391201,0.772895261664617,0.915610932393678,"k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolaceae","g__Sporobolomyces","s__patagonicus","Other"
"ASV_178",-3.59510796591327,0.0354740589489325,0.0797288255584919,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__Epicoccum","s__","Other"
"ASV_180",-0.671436324686699,0.780029276088591,0.860847720981905,2.179286722184,0.203521777407695,0.428936335652074,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Curvularia","s__inaequalis","Other"
"ASV_181",6.18411930265899,1.9624187642931e-14,2.78418162184083e-13,NA,NA,NA,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Psathyrellaceae","g__Coprinellus","s__","Other"
"ASV_182",-4.2015841454832,6.78304054660693e-08,4.39928629737078e-07,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Mycosphaerellaceae","g__Pseudocercospora","s__","Other"
"ASV_183",4.14602382371283,7.96810832688675e-07,4.41161119561779e-06,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__asiaticum","Other"
"ASV_185",-0.923863914525629,0.379082360242113,0.544630985917467,-4.57601805820813,0.00537675102498147,0.0263361230760666,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Cladosporium","s__","Regular in both"
"ASV_186",9.54858201085962,1.29417061623135e-10,1.12991049955583e-09,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Paraphoma","s__radicina","Other"
"ASV_187",0.941192349969894,0.436067754404219,0.58746219732794,-1.26274345414819,0.19894288406343,0.422653757709055,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Vagicola","s__chlamydospora","Other"
"ASV_190",3.99107141179252,1.27162770049081e-05,5.7731897602283e-05,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__","s__","Other"
"ASV_193",3.79180027724065,0.00460565902473311,0.0129072172668446,1.29281086254703,0.664708240467023,0.855549049165584,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__","Early in both"
"ASV_198",-3.12330261609147,0.0276607842481267,0.0634242224679269,1.29326434865999,0.664331028997882,0.855549049165584,"k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Filobasidium","s__floriforme","Other"
"ASV_200",-29.8838082886221,2.1519476068327e-73,4.88492106751023e-71,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Trichosphaeriales","f__Trichosphaeriaceae","g__Nigrospora","s__oryzae","Other"
"ASV_202",-4.76430124345103,1.2712980677478e-05,5.7731897602283e-05,NA,NA,NA,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__","g__","s__","Other"
"ASV_203",4.95064668989062,0.00256682572730513,0.0076165939882126,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymosphaeriaceae","g__Paraphaeosphaeria","s__michotii","Other"
"ASV_209",-5.53279488111251,0.000146313195201018,0.000577619048880542,NA,NA,NA,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__","g__","s__","Other"
"ASV_211",7.01783516846617,0.00713561701969431,0.0188347100403559,0.375392916486585,0.536569037017326,0.765080918011227,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__","g__","s__","Early in both"
"ASV_212",6.74417818703628,0.00551294048375538,0.0147227939977938,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Bipolaris","s__","Other"
"ASV_215",2.01188347605518,0.142667353417821,0.260124411452573,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Neosetophoma","s__rosarum","Other"
"ASV_217",6.91402083381379,4.69984318231005e-12,4.96216001109014e-11,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Rachicladosporium","s__","Other"
"ASV_218",-6.13406493958651,0.038598845573182,0.0854823214157298,-4.77408639662001,0.0283825624442317,0.0915510703231621,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__Didymella","s__keratinophila","Regular in both"
"ASV_221",4.99423049909665,7.51913668859503e-08,4.80801134735513e-07,NA,NA,NA,"k__Fungi","p__Basidiomycota","c__Exobasidiomycetes","o__Entylomatales","f__","g__Tilletiopsis","s__washingtonensis","Other"
"ASV_222",2.58047251817041,0.384100176073576,0.544942124804386,-5.58883066678423,8.61207157571403e-06,8.93291345794651e-05,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__","s__","Other"
"ASV_224",3.71830306811283,0.0398292159506288,0.087778951658182,-9.63943383750321,1.99238355343329e-05,0.000202686711493502,"k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolaceae","g__Rhodotorula","s__babjevae","Other"
"ASV_225",-6.50891978207421,0.000431783406112024,0.00151960981685937,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Trichosphaeriales","f__Trichosphaeriaceae","g__Nigrospora","s__oryzae","Other"
"ASV_227",0.645994216585509,0.753074104644718,0.837979518403682,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Aureobasidiaceae","g__Aureobasidium","s__","Other"
"ASV_230",-7.85072800172025,0.00025844541923169,0.000994357799416841,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Curvularia","s__intermedia","Other"
"ASV_231",-5.83254277697168,0.00337772084138387,0.00970560292397644,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Curvularia","s__americana","Other"
"ASV_234",0.724756989789249,0.742671477383773,0.828434522683619,NA,NA,NA,"k__Fungi","p__Basidiomycota","c__Ustilaginomycetes","o__Ustilaginales","f__Ustilaginaceae","g__Ustilago","s__hordei","Other"
"ASV_235",3.41866992415478,0.134991098316079,0.250146769940816,0.974479473593677,0.198299888544944,0.422653757709055,"k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__victoriae","Early in both"
"ASV_237",13.612439500274,4.72492647008222e-06,2.23449647647639e-05,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__","s__","Other"
"ASV_240",-0.530967839713845,0.857833445960124,0.907823740013744,4.74243673161564,7.51682548438592e-09,1.59056027249606e-07,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Phaeosphaeria","s__typharum","Other"
"ASV_244",6.85944335148443,1.55135940829993e-07,9.40664483830745e-07,6.44771585111485,0.031026549170684,0.0994729970381324,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Mycosphaerellaceae","g__","s__","Early in both"
"ASV_248",-30,5.46338584544939e-24,1.45904539637295e-22,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Curvularia","s__kenpeggii","Other"
"ASV_252",6.4178037467083,6.07704704921877e-20,1.1995562436284e-18,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Diaporthaceae","g__Diaporthe","s__longicolla","Other"
"ASV_254",-0.0954528806814643,0.942631247257114,0.966037440755598,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Periconiaceae","g__Periconia","s__homothallica","Other"
"ASV_255",-29.7773691330176,2.83204654692212e-41,1.6071864153783e-39,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Curvularia","s__","Other"
"ASV_257",6.39724484544465,0.00174153227409409,0.00534226792188322,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Neosetophoma","s__","Other"
"ASV_258",-0.0206036736280946,0.994473793729895,0.994473793729895,1.0248703226461,0.380554724201633,0.67554848692169,"k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Filobasidium","s__","Other"
"ASV_261",7.80661638862134,1.42900050535331e-12,1.58235665714732e-11,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Dissoconiaceae","g__Dissoconium","s__aciculare","Other"
"ASV_262",0.642489237692789,0.828432886930824,0.88914546256878,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Alternaria","s__","Other"
"ASV_264",8.42382957130426,7.41359580039122e-10,5.9048640234695e-09,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__","g__Acremonium","s__furcatum","Other"
"ASV_265",5.63746601316107,0.00204308404579441,0.00622523595161517,NA,NA,NA,"k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Filobasidium","s__chernovii","Other"
"ASV_267",5.64736474323754,1.44213523903386e-16,2.33831928043348e-15,NA,NA,NA,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__","g__","s__","Other"
"ASV_268",3.55516783395854,1.05520982580249e-06,5.38275574061047e-06,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Neodevriesiaceae","g__Neodevriesia","s__poagena","Other"
"ASV_269",2.31288582363243,0.0554282994998022,0.117590878378085,NA,NA,NA,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Fomitopsidaceae","g__Fomitopsis","s__","Other"
"ASV_270",5.66385901188186,2.0605962889852e-13,2.52840733837644e-12,-4.60809317251914,7.80079211274505e-06,8.25323805528426e-05,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Phanerochaetaceae","g__Hyphodermella","s__rosae","Other"
"ASV_273",8.21655735797168,5.0982939888981e-09,3.85770911826623e-08,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Dissoconiaceae","g__Dissoconium","s__eucalypti","Other"
"ASV_275",-2.04362758524459,0.478372712722999,0.620185943228105,-2.79725445519567,0.00579300029149316,0.0281146527908246,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__","f__","g__","s__","Regular in both"
"ASV_276",3.56155871999888,6.51231795181203e-05,0.000270983579448944,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Phaeosphaeriopsis","s__","Other"
"ASV_279",-2.05126872930559,0.400728513090318,0.555976857584976,-0.475849555941597,0.814633665505758,0.945225393878095,"k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Filobasidium","s__wieringae","Regular in both"
"ASV_280",-6.60278446456904,0.0029005133674204,0.0084956972181217,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Trichosphaeriales","f__Trichosphaeriaceae","g__Nigrospora","s__oryzae","Other"
"ASV_281",5.42772798586299,8.5167110689508e-07,4.60307955393293e-06,NA,NA,NA,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Hymenochaetaceae","g__Phellinus","s__gilvus","Other"
"ASV_282",4.97942979253381,1.04110130086767e-06,5.37113625674913e-06,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Morosphaeriaceae","g__Acrocalymma","s__","Other"
"ASV_283",6.61654044800085,4.98364150896946e-13,5.80146985915932e-12,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Leotiomycetes","o__","f__","g__","s__","Other"
"ASV_287",4.97612446604467,0.00842125518964968,0.0213589377435808,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Diatrypaceae","g__Diatrype","s__","Other"
"ASV_289",-5.38377000204659,8.55937842074279e-09,6.07180906721442e-08,-0.264857863077134,0.929325070798699,0.973491014757449,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__bialowiezense","Regular in both"
"ASV_295",4.83064348279411,1.95724201601716e-08,1.34634526556332e-07,NA,NA,NA,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Polyporaceae","g__Coriolopsis","s__gallica","Other"
"ASV_296",4.99571547886101,0.000761200879227048,0.00252251970196409,NA,NA,NA,"k__Fungi","p__Basidiomycota","c__Exobasidiomycetes","o__Entylomatales","f__","g__Tilletiopsis","s__washingtonensis","Other"
"ASV_298",4.09168486398613,0.0235296426893206,0.0547818347741105,-0.405336452398102,0.688158194562216,0.867184136327947,"k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Dioszegia","s__changbaiensis","Other"
"ASV_300",3.67907217911346,4.89215079446262e-05,0.000209531741574154,NA,NA,NA,"k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Hannaella","s__coprosmae","Other"
"ASV_301",4.89817067189329,2.43724223632284e-05,0.000108481174048095,NA,NA,NA,"k__Fungi","p__Basidiomycota","c__Exobasidiomycetes","o__Entylomatales","f__","g__Tilletiopsis","s__washingtonensis","Other"
"ASV_304",6.55525037844037,0.0272259069679337,0.0627439683423446,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Stemphylium","s__symphyti","Other"
"ASV_306",-4.70778027174602,0.111789834971207,0.217894501026447,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__Neoascochyta","s__","Other"
"ASV_313",1.01699166702629,0.538741516465419,0.661050401284596,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Diatrypaceae","g__Eutypella","s__","Other"
"ASV_321",1.83452119407441,0.535979852734467,0.661050401284596,-5.4982948621747,0.000674441272215935,0.00469446622371354,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Stachybotryaceae","g__Alfaria","s__","Other"
"ASV_322",-7.38284740215585,0.012790363305505,0.0317312838289578,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Curvularia","s__intermedia","Other"
"ASV_327",-1.7929455638034,0.538237676602474,0.661050401284596,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Curvularia","s__","Other"
"ASV_328",1.18635986834849,0.689917897426047,0.781104053444951,-2.34940243053426,0.42969896107289,0.70699725824326,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Curvularia","s__","Other"
"ASV_332",6.1826612118722,1.35162307653299e-05,6.07561264104926e-05,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Taphrinomycetes","o__Taphrinales","f__Taphrinaceae","g__Taphrina","s__ulmi","Other"
"ASV_335",5.86682295466774,1.55396115170277e-07,9.40664483830745e-07,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__","g__","s__","Other"
"ASV_338",-0.21515615482745,0.893733380829295,0.932770011256322,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Alternaria","s__","Other"
"ASV_339",-1.16397157027994,0.645103644697826,0.739588521951548,-9.21279700878698,0.0019909875851684,0.0108580663149906,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Aspergillus","s__","Regular in both"
"ASV_341",2.76615381519154,0.0963565906779053,0.192713181355811,-3.74583817497287,0.0582352176135574,0.157981692910625,"k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__","f__","g__Colacogloea","s__terpenoidalis","Other"
"ASV_342",11.694050013588,2.02056953365067e-10,1.73082748731586e-09,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__","s__","Other"
"ASV_343",4.60290723043239,0.0135929468605652,0.0333578263497114,NA,NA,NA,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Schizophyllaceae","g__Schizophyllum","s__commune","Other"
"ASV_344",-2.39271731115135,0.236501464317724,0.397672832593507,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Gibberella","s__intricans","Other"
"ASV_347",-6.30574762865748,0.000679079508394286,0.00228371923563708,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Neosetophoma","s__rosarum","Other"
"ASV_350",22.1633513941981,9.72386994886546e-14,1.26132484479569e-12,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Taphrinomycetes","o__Taphrinales","f__Taphrinaceae","g__Taphrina","s__","Other"
"ASV_351",3.21277932095771,0.27757627920769,0.443711365669531,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__","s__","Other"
"ASV_352",5.40596598549631,0.000306867432575818,0.00114194929827394,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Glomerellales","f__Plectosphaerellaceae","g__Plectosphaerella","s__","Other"
"ASV_355",-7.64145507075554,0.00491315791721527,0.0133567287090762,-2.23683613433938,0.0260921286746136,0.0868462445986596,"k__Fungi","p__Basidiomycota","c__Cystobasidiomycetes","o__","f__Symmetrosporaceae","g__Symmetrospora","s__gracilis","Regular in both"
"ASV_357",-0.0247169364771566,0.986113057758758,0.994473793729895,NA,NA,NA,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__","f__","g__","s__","Other"
"ASV_358",4.47557268838937,0.115427370556247,0.222274642364497,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Amphisphaeriaceae","g__Seimatosporium","s__italicum","Other"
"ASV_359",5.43331208611951,1.47910696058993e-08,1.03309932324282e-07,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusicolla","s__aquaeductuum","Other"
"ASV_360",5.60402010382327,3.65770391906662e-08,2.44205526361212e-07,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Phaeosphaeria","s__juncicola","Other"
"ASV_361",1.58742141921187,0.0933093364435717,0.188277505535029,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Lentitheciaceae","g__Keissleriella","s__caraganae","Other"
"ASV_362",1.84315023427778,0.0843518532938952,0.17172978204228,NA,NA,NA,"k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Dioszegia","s__var._zsoltii","Other"
"ASV_365",-5.15200898723845,0.0601582227379309,0.127031781967538,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Trichosphaeriales","f__Trichosphaeriaceae","g__Nigrospora","s__oryzae","Other"
"ASV_366",5.1859552184052,0.0192721556892596,0.0458092077639993,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Torulaceae","g__Dendryphion","s__europaeum","Other"
"ASV_367",5.4795486964884,0.00487647032544905,0.0133368525768305,NA,NA,NA,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Psathyrellaceae","g__Coprinopsis","s__strossmayeri","Other"
"ASV_369",1.08310374727145,0.535988774095696,0.661050401284596,1.6742695799105,0.314335368338653,0.589657481741658,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Lentitheciaceae","g__Keissleriella","s__caraganae","Early in both"
"ASV_370",-4.43932264604364,0.134210834545445,0.249720159359148,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Trichosphaeriales","f__Trichosphaeriaceae","g__Nigrospora","s__oryzae","Other"
"ASV_371",6.67701562927801,0.024721571820802,0.0572632326869597,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__Allophoma","s__cylindrispora","Other"
"ASV_374",3.58928618845817,0.00303427885275768,0.00883052948174351,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Lophiostomataceae","g__Biappendiculispora","s__japonica","Other"
"ASV_375",5.23121516144406,0.00781196958005697,0.0200374812957394,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__","s__","Other"
"ASV_378",2.48180042397836,0.402899528954752,0.555976857584976,-2.50995736662929,0.325727380330192,0.604595734016391,"k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Piskurozymaceae","g__Solicoccozyma","s__","Other"
"ASV_384",1.40688816316345,0.63641560449856,0.736914325646712,-2.15955696687178,0.0175898285460524,0.0655283049356458,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Schizoporaceae","g__Oxyporus","s__corticola","Other"
"ASV_386",1.45806090372821,0.613823469221985,0.721958173644511,-1.78926920449611,0.547576861875372,0.768350556848996,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Curvularia","s__inaequalis","Other"
"ASV_387",-0.201959157056056,0.94579287983022,0.967094521267838,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__Calophoma","s__","Other"
"ASV_389",6.09992593302272,9.39227360273162e-07,4.95824676237227e-06,NA,NA,NA,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Polyporaceae","g__Trametes","s__hirsuta","Other"
"ASV_390",-4.59487402092525,0.000743004767805246,0.00248032473958516,1.2204780972391,0.682614991252086,0.866956604582113,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__","Other"
"ASV_393",-0.100713926331716,0.972903300019325,0.988138922167279,2.74037666943843,0.242058508241914,0.48282352174649,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__","s__","Other"
"ASV_396",3.20307966854103,0.279518613615608,0.443711365669531,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Leptospora","s__","Other"
"ASV_402",-6.10865140190439,2.43707949476783e-14,3.35283057765029e-13,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Xylariaceae","g__Daldinia","s__korfii","Other"
"ASV_407",10.017300845854,9.62666150398628e-07,5.02356818713767e-06,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Leptospora","s__","Other"
"ASV_408",2.55231647501428,0.388609753661348,0.549622517639415,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Diatrypaceae","g__Diatrype","s__","Other"
"ASV_413",-3.20627946970745,0.279412278417198,0.443711365669531,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__Neoascochyta","s__","Other"
"ASV_416",-0.33474363686811,0.910318195440176,0.943571828150319,-7.31669598394566,2.70925046497644e-06,3.04934786377135e-05,"k__Fungi","p__Basidiomycota","c__Malasseziomycetes","o__Malasseziales","f__Malasseziaceae","g__Malassezia","s__restricta","Regular in both"
"ASV_418",2.15830972197237,0.467348088583733,0.616790791328532,2.05742936540819,0.0317441141654156,0.100489065567854,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Phaeosphaeria","s__juncicola","Early in both"
"ASV_419",10.9558861295824,0.000223698735521993,0.000868027572025512,4.95491977278436,0.096718408227062,0.238547365788945,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Leptosphaeriaceae","g__Alternariaster","s__centaureae-diffusae","Early in both"
"ASV_421",5.38790040783762,3.82793494620044e-08,2.51867023996377e-07,0.0370895040193719,0.990083368380161,0.993840800518227,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Paraphoma","s__rhaphiolepidis","Early in both"
"ASV_423",4.32642286434918,0.00759096388900014,0.0196931291748918,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Periconiaceae","g__Periconia","s__byssoides","Other"
"ASV_424",-1.02269662307896,0.586341729122403,0.699794953970861,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Periconiaceae","g__Periconia","s__","Other"
"ASV_426",-3.29576770830388,0.266651490416702,0.432356345175653,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Trichosphaeriales","f__Trichosphaeriaceae","g__Nigrospora","s__oryzae","Other"
"ASV_427",-2.4785712012699,0.377428272885314,0.544630985917467,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Curvularia","s__","Other"
"ASV_428",4.70003869685151,0.0371545357234885,0.0830943803865211,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Ophiosphaerella","s__aquatica","Other"
